0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.379219902,0.392064276,0.411385662,-0.336921926,-0.177693496,-0.338881876,0.072508766,0.345190662,0.06851369,-0.094097774,-0.312656646,0.264796742,-0.27682336,-0.114354954,0.43136683,-0.014325134,-0.307598832,0.402714038,-0.374352058,0.049841052,-0.145702286,0.051163832,0.292379762,-0.302501964,-0.158816138,0.42871224,0.411740984,-0.033636694
0.36013347,0.3826562,0.388240512,-0.33173176,-0.19521186,-0.32386377,0.060857812,0.329148336,0.078697238,-0.07268953,-0.297521932,0.24058164,-0.25268976,-0.10918599,0.425801054,-0.022584234,-0.290720644,0.37090605,-0.350180448,0.053152198,-0.133268528,0.042647554,0.260571772,-0.270861456,-0.146543918,0.42871224,0.400514236,-0.06724395
0.341957652,0.37376881,0.367625494,-0.327342184,-0.212981506,-0.308064188,0.051303026,0.314769332,0.08723905,-0.052878384,-0.283717604,0.216502198,-0.23187906,-0.10417264,0.421140562,-0.03024868,-0.275694376,0.34066335,-0.325455154,0.055728338,-0.122944688,0.037287754,0.230329046,-0.241135666,-0.133872796,0.42871224,0.387349468,-0.101017336
0.322841908,0.364773188,0.345240522,-0.3216394,-0.226549602,-0.291330654,0.040907984,0.299805996,0.09693963,-0.032789156,-0.26930548,0.190866048,-0.207307654,-0.099387256,0.414019586,-0.037861762,-0.261949878,0.310262854,-0.301798142,0.054447218,-0.111016492,0.033013304,0.199928552,-0.211270364,-0.120548974,0.42871224,0.37454135,-0.134921228
0.305013722,0.354965568,0.324808712,-0.315164276,-0.239680422,-0.275192584,0.032205798,0.286658048,0.104631232,-0.013872646,-0.254425728,0.16736201,-0.1846352,-0.093778774,0.40674854,-0.04697009,-0.245396738,0.280213982,-0.27814082,0.05522725,-0.101812694,0.02813157,0.169879698,-0.182022092,-0.109177888,0.42871224,0.361852044,-0.168682112
0.288204062,0.347192054,0.303077864,-0.3075776,-0.252192422,-0.259834362,0.023521026,0.274227394,0.112216794,0.002764826,-0.239622082,0.143665806,-0.163733144,-0.089327102,0.399199614,-0.05384044,-0.231655918,0.250577222,-0.254174022,0.058835544,-0.093241796,0.022951524,0.14024299,-0.153494674,-0.095700854,0.42871224,0.348010184,-0.202372974
0.270738996,0.337639988,0.281413856,-0.30087219,-0.2637396,-0.24368981,0.01423495,0.26383913,0.118507088,0.019239538,-0.225578148,0.121007288,-0.144336566,-0.085424302,0.390167578,-0.061003392,-0.218646228,0.223525388,-0.230852572,0.059836224,-0.086136018,0.019617578,0.113191174,-0.12770958,-0.083484712,0.42871224,0.33480012,-0.235990314
0.254321974,0.32776627,0.261197122,-0.291329324,-0.272423858,-0.22684751,0.004993568,0.251104534,0.12543736,0.034308366,-0.212596776,0.09875648,-0.125456816,-0.08087975,0.38093611,-0.067419058,-0.204180752,0.195487514,-0.208351906,0.061668818,-0.080441322,0.017496166,0.085153314,-0.100615488,-0.070880416,0.42871224,0.32035646,-0.269356918
0.237138674,0.317201196,0.241480814,-0.282217196,-0.280058534,-0.21187372,-0.003828048,0.24102701,0.130563952,0.048522946,-0.200194716,0.078768844,-0.108367812,-0.077603196,0.372160842,-0.073478534,-0.192059598,0.169953686,-0.185441956,0.061516668,-0.075032344,0.015731792,0.059619496,-0.076500196,-0.060789384,0.42871224,0.306596866,-0.303027804
0.220840322,0.307386046,0.222676158,-0.272646134,-0.285369214,-0.197921788,-0.012557144,0.230981582,0.136706038,0.061252162,-0.189119858,0.05909432,-0.09228607,-0.07370461,0.3606642,-0.078730036,-0.180911734,0.145971232,-0.164747822,0.062529328,-0.070403678,0.01448309,0.035637036,-0.054216474,-0.0497879,0.42871224,0.293618192,-0.337030142
