0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-0.36320754885673523,0.2915460169315338,-0.3428034782409668,0.2275257259607315,0.019264699891209602,0.3213658630847931,0.14612723886966705,0.07459644973278046,0.3102990686893463,-0.09883318096399307,0.4239116609096527,0.05620979890227318,-0.1397358924150467,0.1587820202112198,0.02795044146478176,-0.11997359991073608,-0.25117021799087524,0.11336211115121841,0.3368757963180542,-0.1713036149740219,0.4303912818431854,-0.35648342967033386,-0.175490140914917,-0.13540472090244293,0.2463790327310562,-0.2932860255241394,0.2611773908138275,-0.0327015146613121
-0.35395780205726624,0.2823059558868408,-0.33036160469055176,0.20334887504577637,0.010058758780360222,0.3039672076702118,0.12370988726615906,0.09398457407951355,0.2884332835674286,-0.08081359416246414,0.413677841424942,0.05162346363067627,-0.12833435833454132,0.16116373240947723,0.03452650457620621,-0.12127498537302017,-0.23925171792507172,0.09692955017089844,0.3451817035675049,-0.15600140392780304,0.42655178904533386,-0.35336485505104065,-0.19192270934581757,-0.11668221652507782,0.2252088487148285,-0.2932860255241394,0.26491931080818176,-0.06513803452253342
-0.34734684228897095,0.2741735279560089,-0.3233916759490967,0.18455514311790466,0.0017059996025636792,0.28450965881347656,0.1050962582230568,0.11235595494508743,0.2667260766029358,-0.06419926136732101,0.40802207589149475,0.04232355207204819,-0.11418286710977554,0.15809637308120728,0.03847485035657883,-0.11973974853754044,-0.22951169312000275,0.08643318712711334,0.3538550138473511,-0.1531994789838791,0.4214750826358795,-0.3484356999397278,-0.20241907238960266,-0.1045747622847557,0.20639297366142273,-0.2932860255241394,0.26321202516555786,-0.09732750803232193
-0.333037793636322,0.2647108733654022,-0.3133200407028198,0.16585426032543182,-0.002082447987049818,0.26603975892066956,0.0848320797085762,0.12533506751060486,0.24957889318466187,-0.04657770320773125,0.40180128812789917,0.04282493516802788,-0.11051804572343826,0.16049455106258392,0.044562119990587234,-0.12142734229564667,-0.21909193694591522,0.0748601108789444,0.36144334077835083,-0.14762331545352936,0.41847720742225647,-0.34578099846839905,-0.2139921337366104,-0.09211814403533936,0.18664012849330902,-0.2932860255241394,0.2672661244869232,-0.12931102514266968
-0.3252059519290924,0.25630417466163635,-0.3044889271259308,0.1486651599407196,-0.012225058861076832,0.2498425394296646,0.0667865127325058,0.1411261409521103,0.2301630973815918,-0.030235683545470238,0.3930692970752716,0.039775069802999496,-0.09957917779684067,0.15790477395057678,0.04787926748394966,-0.12172750383615494,-0.21145886182785034,0.06830204278230667,0.36870941519737244,-0.14046892523765564,0.4173935651779175,-0.34520065784454346,-0.22055025398731232,-0.08344703912734985,0.16972610354423523,-0.2932860255241394,0.2659417688846588,-0.16058912873268127
-0.31391680240631104,0.24688802659511566,-0.29422527551651,0.1340581327676773,-0.01833026297390461,0.23373624682426453,0.052191972732543945,0.15371690690517426,0.21472524106502533,-0.01726893149316311,0.38623490929603577,0.03841041028499603,-0.09192150831222534,0.15559092164039612,0.0511750653386116,-0.12172771245241165,-0.2043042927980423,0.0680662989616394,0.37112075090408325,-0.13862578570842743,0.4111231863498688,-0.33911579847335815,-0.2207859754562378,-0.08132386952638626,0.1530623733997345,-0.2932860255241394,0.2668287456035614,-0.1922551542520523
-0.3054087162017822,0.23908139765262604,-0.28739163279533386,0.11531174182891846,-0.02308592014014721,0.22188158333301544,0.03827904164791107,0.16468782722949982,0.200993612408638,-0.005158409476280212,0.3820185661315918,0.03413228690624237,-0.08423813432455063,0.15525563061237335,0.0552857480943203,-0.1178324967622757,-0.19690538942813873,0.06585901975631714,0.37797871232032776,-0.13856950402259827,0.4052470028400421,-0.33327358961105347,-0.22299325466156006,-0.0780467689037323,0.1403254270553589,-0.2932860255241394,0.26449349522590637,-0.22272135317325592
-0.29504910111427307,0.22743377089500427,-0.28001871705055237,0.10300695896148682,-0.030125876888632774,0.20499326288700104,0.023644497618079185,0.17571954429149628,0.18717555701732635,0.006794098298996687,0.37480998039245605,0.03408635035157204,-0.07809431105852127,0.15460669994354248,0.05873187258839607,-0.12024758011102676,-0.18816408514976501,0.06562720239162445,0.3788245916366577,-0.1344766765832901,0.40127095580101013,-0.3296698033809662,-0.22322504222393036,-0.07521543651819229,0.12757572531700134,-0.2932860255241394,0.26225677132606506,-0.2534768283367157
-0.2862270176410675,0.21731813251972198,-0.2700934410095215,0.08682402223348618,-0.034688763320446014,0.1954313963651657,0.011069773696362972,0.18024730682373047,0.17898224294185638,0.019656550139188766,0.3698839545249939,0.030805645510554314,-0.06935115158557892,0.15104468166828156,0.059586137533187866,-0.1179027408361435,-0.18135793507099152,0.06730296462774277,0.3811609148979187,-0.1352378875017166,0.3998766243457794,-0.32819700241088867,-0.22154927253723145,-0.07537958770990372,0.11646656692028046,-0.2932860255241394,0.26095977425575256,-0.28340497612953186
-0.27516409754753113,0.21152706444263458,-0.26459434628486633,0.07385732978582382,-0.04208247363567352,0.1832519769668579,-0.0013627457665279508,0.18951812386512756,0.166875422000885,0.03107389062643051,0.3596271276473999,0.03371702879667282,-0.06364215165376663,0.15055006742477417,0.06084354966878891,-0.11482027918100357,-0.17758142948150635,0.0655781552195549,0.38463592529296875,-0.13331961631774902,0.3923344314098358,-0.3208688199520111,-0.2232740968465805,-0.07253965735435486,0.103437140583992,-0.2932860255241394,0.2603530287742615,-0.3136608898639679
-0.26722636818885803,0.20207025110721588,-0.2565312683582306,0.06169222295284271,-0.0462799072265625,0.17117908596992493,-0.009862283244729042,0.19324637949466705,0.15956532955169678,0.043394092470407486,0.35430529713630676,0.032940324395895004,-0.0580051988363266,0.14949041604995728,0.06473930925130844,-0.11298466473817825,-0.16885146498680115,0.0671439841389656,0.38736987113952637,-0.13330288231372833,0.38759735226631165,-0.31614813208580017,-0.22170822322368622,-0.07159487903118134,0.09495988488197327,-0.2932860255241394,0.25985413789749146,-0.342776358127594
-0.25771069526672363,0.19621965289115906,-0.24982233345508575,0.05012408271431923,-0.049623265862464905,0.16128426790237427,-0.018586192280054092,0.19952824711799622,0.15045225620269775,0.053818751126527786,0.34946179389953613,0.032718196511268616,-0.05333688482642174,0.14840775728225708,0.06351853907108307,-0.11357735842466354,-0.16532698273658752,0.07014279067516327,0.3867810368537903,-0.1317528486251831,0.38353705406188965,-0.3122466504573822,-0.21870940923690796,-0.07334699481725693,0.08621035516262054,-0.2932860255241394,0.25714728236198425,-0.37167882919311523
-0.2482224404811859,0.18501493334770203,-0.24540483951568604,0.03969472646713257,-0.051867108792066574,0.15001992881298065,-0.03157859668135643,0.20430009067058563,0.14300525188446045,0.0631493553519249,0.3431398868560791,0.03243653476238251,-0.04685962572693825,0.1462453156709671,0.06686165183782578,-0.11150909215211868,-0.15885576605796814,0.069649338722229,0.3902745842933655,-0.13014157116413116,0.377236545085907,-0.30610761046409607,-0.21920280158519745,-0.07114224880933762,0.0773739293217659,-0.2932860255241394,0.253248393535614,-0.4009828567504883
